n	subject	id	task	num	answer	flags	question_short
258	fe	330	bank300	263	D	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	Lock on server room door?
259	fe	331	bank300	264	C	domain_shell|vai_tro_stub|khop_dap_an	Patch management is?
260	fe	332	bank300	265	B	domain_shell|vai_tro_stub	SQL injection defense?
261	fe	333	bank300	266	A	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	XSS related to?
262	fe	334	bank300	267	D	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub	Digital certificate issued by?
263	fe	335	bank300	268	A	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	Symmetric algorithm example?
264	fe	336	bank300	269	C	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	Asymmetric example?
265	fe	337	bank300	270	C	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub	Hash example family?
266	fe	338	bank300	271	D	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	MFA means?
267	fe	339	bank300	272	A	domain_shell|vai_tro_stub|khop_dap_an	RBAC means?
268	fe	340	bank300	273	B	domain_shell|khop_dap_an	DMZ purpose?
269	fe	341	bank300	274	A	domain_shell|vai_tro_stub|khop_dap_an	IDS vs IPS?
270	fe	342	bank300	275	D	domain_shell|vai_tro_stub|khop_dap_an	VPN purpose?
271	fe	343	bank300	276	C	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	Throughput high means?
272	fe	344	bank300	277	C	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	Turnaround time used in?
273	fe	345	bank300	278	A	domain_shell|vai_tro_stub|khop_dap_an	Soft real-time miss deadline?
274	fe	346	bank300	279	D	domain_shell|vai_tro_stub|khop_dap_an	Client-server model?
275	fe	347	bank300	280	A	domain_shell|vai_tro_stub|khop_dap_an	3-tier layers?
276	fe	348	bank300	281	B	domain_shell|vai_tro_stub|khop_dap_an	Normalization goal?
277	fe	349	bank300	282	A	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	E-R entity drawn as?
278	fe	350	bank300	283	D	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	Relationship cardinality M:N?
279	fe	351	bank300	284	C	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	COMMIT does?
280	fe	352	bank300	285	B	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	ROLLBACK does?
281	fe	353	bank300	286	A	domain_shell|vai_tro_stub|khop_dap_an	Index purpose?
282	fe	354	bank300	287	D	domain_shell|vai_tro_stub|khop_dap_an	View in DB?
283	fe	355	bank300	288	A	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	GRANT/REVOKE?
284	fe	356	bank300	289	C	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	OLTP means?
285	fe	357	bank300	290	C	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	ETL means?
286	fe	358	bank300	291	D	domain_shell|vai_tro_stub|khop_dap_an	Bus topology weakness?
287	fe	359	bank300	292	A	domain_shell|vai_tro_stub|khop_dap_an	Star topology center device often?
288	fe	360	bank300	293	B	domain_shell|vai_tro_stub|khop_dap_an	Optical fiber advantage?
289	fe	361	bank300	294	A	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	Twisted pair common use?
290	fe	362	bank300	295	D	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	CRC used for?
291	fe	363	bank300	296	C	domain_shell|can_doi_chieu|so_ban_chat|vai_tro_stub|khop_dap_an	Parity bit used for?
292	fe	364	bank300	297	C	domain_shell|vai_tro_stub|khop_dap_an	Sliding window improves?
293	fe	366	bank300	299	D	domain_shell|can_doi_chieu|so_ban_chat|khop_dap_an	ICMP used by?
294	fe	367	bank300	300	A	domain_shell|can_doi_chieu|so_ban_chat|khop_dap_an	Private IP example?
